,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
97,Saratoga County (Outer) PUMA,34.58515702373726,31.532531606537155,37.866233594060716,60.50605411967669,61.30743139068764,59.64470369879359,4.908788856586051,7.160037002775208,2.489062707145698
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,23.012650039531373,18.513750312913494,27.556069197154105,69.18529432904478,72.9678503737081,65.36530752284301,7.8020556314238485,8.518399313378392,7.07862328000289
99,Monroe County (East) PUMA,52.75123705365766,48.62860048455119,56.821403260099224,44.513128371249834,47.222803816588396,41.83793999527522,2.7356345750925004,4.148595698860407,1.340656744625561
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",34.69804597962009,28.181295091399996,41.555659059152305,56.25808501463814,61.06758730580268,51.1970190964136,9.04386900574178,10.751117602797326,7.2473218444340946
101,Erie County (South) PUMA,36.63345034537425,32.12206338778007,41.141977404967285,59.16657230211754,60.81647447950884,57.51771604519007,4.19997735250821,7.061462132711085,1.3403065498426499
102,Monroe County (Central)--Greece & Gates Towns PUMA,34.408264405123376,35.119500685035774,33.8059941991621,61.030258611663704,60.84259400213122,61.18917176925556,4.561476983212927,4.037905312833003,5.00483403158234
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,84.00979339600408,81.15752828546562,86.65740974501388,13.06004346801435,15.64947780678851,10.656399899015401,2.9301631359815654,3.192993907745866,2.6861903559707145
104,NYC-Manhattan Community District 11--East Harlem PUMA,38.34293564062084,33.78082779326614,42.52101500510645,42.83927582883973,40.02573450568303,45.41597925995758,18.81778853053944,26.193437701050826,12.063005734935974
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",41.687102747610226,40.37220471259192,43.003054123066136,48.758820879835845,52.298764320376215,45.216041656235916,9.554076372553927,7.329030967031867,11.780904220697943
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,65.13652113652114,64.6710091089512,65.69349732099367,25.203049203049204,26.2225840924126,23.98319532391622,9.66042966042966,9.106406798636202,10.323307355090112
107,Onondaga County (North) PUMA,41.82231237322515,38.09586996185105,45.39072426937738,53.317647058823525,57.09404544700614,49.70139771283355,4.860040567951318,4.810084591142809,4.907878017789073
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,47.59290224362974,40.50322763040098,55.57678021861403,43.89178666799771,47.43438722141073,39.90236654993102,8.515311088372556,12.062385148188286,4.520853231454951
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",55.0248094774578,49.953831948291786,60.39294267142369,40.65905367868759,46.768236380424746,34.19187722985191,4.3161368438546095,3.2779316712834716,5.415180098724402
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,27.66242106389811,33.7245787332946,22.487848427735344,44.88922187734132,36.699593259732715,51.87977383196112,27.44835705876057,29.57582800697269,25.632377740303543
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",20.255987921213368,11.698207482355881,30.69073185591349,58.62672431542104,63.225282618199984,53.01957200517858,21.11728776336559,25.076509899444133,16.289696138907928
112,Erie County (Northeast) PUMA,43.33791208791209,38.74755381604697,48.26456872307857,54.168956043956044,56.645328203257165,51.51116015805775,2.493131868131868,4.607117980695877,0.224271118863693
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,57.751271516226545,53.7544244058655,60.760859218834284,35.57711451790983,39.474127759986516,32.642700764666685,6.671613965863636,6.771447834147986,6.596440016499032
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,39.206678916673326,34.38583270535042,44.644678680720844,54.97323639849804,57.437829691032405,52.193131587895266,5.820084684828633,8.176337603617181,3.1621897313838834
115,Fulton & Montgomery Counties PUMA,18.000422094741083,15.477973652878596,20.518325410213155,70.98290516298613,73.26112839420824,68.70878699585953,11.016672742272789,11.260897952913162,10.772887593927312
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,23.594932885272517,21.294929588702278,25.66124292165436,68.97808151937926,67.49910240555312,70.30678804386781,7.426985595348222,11.205968005744605,4.0319690344778145
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",18.93231845299321,14.604049359051155,23.53090924519496,72.98703970376465,76.76610359011221,68.9719546862404,8.08064184324213,8.629847050836629,7.49713606856464
118,NYC-Brooklyn Community District 4--Bushwick PUMA,49.39080363848786,44.64627914404344,54.58398881314456,38.59008595510306,43.839827531140216,32.84390840762105,12.01911040640908,11.513893324816353,12.5721027792344
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",79.62978579861696,78.78905945608977,80.62115225581181,18.866306853319838,20.083638536065873,17.430855462648168,1.5039073480631922,1.1273020078443596,1.9479922815400164
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",79.15016515919271,72.06427688504327,84.89431658055425,17.809522162461306,25.815049443757726,11.319868482855801,3.040312678345987,2.120673671199011,3.7858149365899485
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,45.09564182177963,42.6769545150266,47.128138323069635,46.263614279509,49.44156713525702,43.59308384651824,8.640743898711369,7.88147834971638,9.278777830412126
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,33.94805542539661,28.642309427153812,39.682429138519396,56.001071022156765,61.55035762613571,50.00348213663904,10.050873552446618,9.807332946710485,10.314088724841563
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,59.50409524235779,56.701078653766025,62.12692224388131,36.96235957570604,37.20198138975048,36.73814165042235,3.533545181936177,6.096939956483497,1.1349361056963396
124,Orange County (Southeast) PUMA,40.62197076104374,34.93713455879543,46.72299237142154,51.908049615224826,54.4235105285283,49.208432450168154,7.4699796237314295,10.639354912676271,4.068575178410303
