,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",65.22588204660852,59.418703636142524,71.91483401036561,27.307642234084106,28.785114921561473,25.605827146659195,7.466475719307382,11.796181442295998,2.479338842975207
40,Westchester County (Central)--White Plains City PUMA,74.6810598626104,72.66332152695789,76.5931658197753,24.792359797984634,27.33667847304211,22.38124096778705,0.5265803394049642,0.0,1.0255932124376486
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",32.21837754709727,36.911643270024776,28.129496402877695,61.93771626297578,63.088356729975224,60.935251798561154,5.843906189926951,0.0,10.93525179856115
42,Erie County (North Central) PUMA,65.60057853360394,60.642411024090414,70.00837262591989,32.192595702988314,36.37850698919401,28.471334772837437,2.2068257634077497,2.9790819867155744,1.5202926012426738
43,Chautauqua County PUMA,25.16724957402923,20.91526764208937,29.400816092776864,66.41915523271456,68.46532695833483,64.38184551506907,8.41359519325621,10.619405399575799,6.217338392154055
44,Dutchess County (Southwest) PUMA,39.39372785815256,32.386711053740065,46.79682733374009,54.126455035688736,61.10469461240573,46.75375946595844,6.4798171061587055,6.5085943338542025,6.449413200301475
45,Westchester County (Southeast) PUMA,77.40791460374311,71.96481332258931,83.37381320379775,21.166473541908072,26.349717969379533,15.485390446750571,1.4256118543488185,1.6854687080311577,1.1407963494516817
46,Rockland County (North)--New City & Congers PUMA,54.53139369617925,48.24309006888134,60.32281377981209,39.72493938633894,42.33150231057633,37.32433951658235,5.743666917481816,9.42540762054233,2.352846703605557
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,36.2533489870255,38.349514563106794,34.3847861982577,57.86748547517987,54.86075625958099,60.547742413027386,5.879165537794635,6.789729177312212,5.067471388714912
48,Suffolk County (Southwest)--Islip Town (South) PUMA,42.52656748140276,39.92698477992596,45.305628847845206,55.10892667375133,59.13718634306869,50.80255057167986,2.3645058448459086,0.9358288770053476,3.891820580474934
